# number of rays:       5
# iteration   ray    X              A              Y              B              T              D
         0      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         0      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         0      2  0.1000000E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         0      3  0.2000000E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         0      4  0.5000000E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00

         1      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1      2 -0.2714139E-03 -0.3800995E-03  0.0000000E+00  0.0000000E+00 -0.8438529E-05 -0.5013804E-13
         1      3 -0.5258857E-03 -0.7653453E-03  0.0000000E+00  0.0000000E+00 -0.2806796E-04 -0.4029310E-12
         1      4 -0.1214982E-02 -0.1944000E-02  0.0000000E+00  0.0000000E+00 -0.1527982E-03 -0.6168353E-11

         2      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         2      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         2      2 -0.6351336E-03  0.4927012E-03  0.0000000E+00  0.0000000E+00 -0.8669856E-05 -0.1701425E-10
         2      3 -0.1270305E-02  0.9861628E-03  0.0000000E+00  0.0000000E+00 -0.3640594E-04 -0.6708326E-10
         2      4 -0.3124521E-02  0.2475283E-02  0.0000000E+00  0.0000000E+00 -0.2280146E-03 -0.3969742E-09

         3      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3      2  0.1111618E-02 -0.2622776E-03  0.0000000E+00  0.0000000E+00 -0.1717485E-04 -0.3540491E-10
         3      3  0.2230808E-02 -0.5201591E-03  0.0000000E+00  0.0000000E+00 -0.6592154E-04 -0.1398824E-09
         3      4  0.5627144E-02 -0.1302334E-02  0.0000000E+00  0.0000000E+00 -0.3944222E-03 -0.8435699E-09

         4      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4      2 -0.7998015E-03 -0.1517156E-03  0.0000000E+00  0.0000000E+00 -0.2523226E-04 -0.3618311E-10
         4      3 -0.1579608E-02 -0.3121823E-03  0.0000000E+00  0.0000000E+00 -0.9609938E-04 -0.1423684E-09
         4      4 -0.3884670E-02 -0.7929265E-03  0.0000000E+00  0.0000000E+00 -0.5730205E-03 -0.8537965E-09

         5      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5      2 -0.5223325E-04  0.4547989E-03  0.0000000E+00  0.0000000E+00 -0.2644467E-04 -0.4094595E-10
         5      3 -0.1057294E-03  0.9061390E-03  0.0000000E+00  0.0000000E+00 -0.1075392E-03 -0.1609079E-09
         5      4 -0.1246906E-03  0.2213200E-02  0.0000000E+00  0.0000000E+00 -0.6664024E-03 -0.9489868E-09

         6      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         6      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
