# number of rays:       5
# iteration   ray    X              A              Y              B              T              D
         0      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         0      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         0      2  0.1000000E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         0      3  0.2000000E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         0      4  0.5000000E-02  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00

         1      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         1      2  0.1435331E-04 -0.4470284E-03  0.0000000E+00  0.0000000E+00 -0.2251068E-04  0.5979230E-13
         1      3  0.2529413E-04 -0.8933794E-03  0.0000000E+00  0.0000000E+00 -0.9519179E-04  0.6055540E-12
         1      4  0.2012757E-04 -0.2225157E-02  0.0000000E+00  0.0000000E+00 -0.6138252E-03  0.1550922E-10

         2      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         2      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         2      2 -0.1012909E-02  0.3849599E-03  0.0000000E+00  0.0000000E+00 -0.5052808E-04 -0.1165866E-09
         2      3 -0.2024015E-02  0.7708151E-03  0.0000000E+00  0.0000000E+00 -0.2015497E-03 -0.4656733E-09
         2      4 -0.5031295E-02  0.1943491E-02  0.0000000E+00  0.0000000E+00 -0.1256112E-02 -0.2892971E-08

         3      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         3      2  0.8563925E-03  0.1157014E-03  0.0000000E+00  0.0000000E+00 -0.7521584E-04 -0.1111671E-09
         3      3  0.1714956E-02  0.2290381E-03  0.0000000E+00  0.0000000E+00 -0.2999143E-03 -0.4448791E-09
         3      4  0.4336513E-02  0.5321088E-03  0.0000000E+00  0.0000000E+00 -0.1868278E-02 -0.2800802E-08

         4      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         4      2  0.2743930E-03 -0.4842324E-03  0.0000000E+00  0.0000000E+00 -0.9745568E-04 -0.1428260E-09
         4      3  0.5401987E-03 -0.9669755E-03  0.0000000E+00  0.0000000E+00 -0.3947568E-03 -0.5701351E-09
         4      4  0.1217731E-02 -0.2399143E-02  0.0000000E+00  0.0000000E+00 -0.2482142E-02 -0.3517181E-08

         5      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         5      2 -0.1093189E-02  0.3012248E-03  0.0000000E+00  0.0000000E+00 -0.1247914E-03 -0.2499150E-09
         5      3 -0.2183077E-02  0.6049913E-03  0.0000000E+00  0.0000000E+00 -0.4992704E-03 -0.9992705E-09
         5      4 -0.5413175E-02  0.1561559E-02  0.0000000E+00  0.0000000E+00 -0.3116330E-02 -0.6235243E-08

         6      0  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
         6      1  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
