     I  COEFFICIENT            ORDER EXPONENTS
     1  0.8116936823888595       0   0 0  0 0  0
     2  0.3454272162795071E-05   1   0 0  0 0  1
     3   12.14073455270552       2   0 0  0 0  2
     -------------------------------------------
