I CONS(MU) CONS(NBAR(1)) CONS(NBAR(2)) CONS(NBAR(3)) quadKx quadKy quadKz
 1.000000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.1991222476985382E-001 -.1618761888283936E-001 0.7678849228064723E-002
 2.000000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2021293063845513E-001 -.1520690964385924E-001 0.7641897007555389E-002
 3.000000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2051363650720268E-001 -.1422620040475966E-001 0.7604944703354002E-002
 4.000000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2081434237561687E-001 -.1324549116568360E-001 0.7567992163900751E-002
 5.000000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2111504824426668E-001 -.1226478192680406E-001 0.7531039883875234E-002
 6.000000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2141575411289511E-001 -.1128407268785748E-001 0.7494087605453787E-002
 7.000000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2171645998145184E-001 -.1030336344864692E-001 0.7457135267734652E-002
 8.000000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2201716585006516E-001 -.9322654209850291E-002 0.7420182989446024E-002
 9.000000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2231787171874478E-001 -.8341944970517247E-002 0.7383230685225940E-002
 10.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2261857758735670E-001 -.7361235731681662E-002 0.7346278405691658E-002
 11.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2291928345607333E-001 -.6380526492712981E-002 0.7309326069215681E-002
 12.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2321998932452233E-001 -.5399817253414790E-002 0.7272373653480508E-002
 13.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2352069519322337E-001 -.4419108014576013E-002 0.7235421317021686E-002
 14.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2382140106178247E-001 -.3438398775438296E-002 0.7198469068496157E-002
 15.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2412210693034854E-001 -.2457689536408226E-002 0.7161516757413187E-002
 16.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2442281279893044E-001 -.1476980297540825E-002 0.7124564474641510E-002
 17.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2472351866764251E-001 -.4962710582142077E-003 0.7087612170077742E-002
 18.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2502422453632106E-001 0.4844381805091398E-003 0.7050659835585261E-002
 19.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2532493040494729E-001 0.1465147419595550E-002 0.7013707577140673E-002
 20.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2562563627344625E-001 0.2445856658546379E-002 0.6976755219038318E-002
 21.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2592634214208091E-001 0.3426565897513944E-002 0.6939802993608888E-002
 22.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2622704801057687E-001 0.4407275136935182E-002 0.6902850655093517E-002
 23.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2652775387940234E-001 0.5387984375428920E-002 0.6865898375436327E-002
 24.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2682845974784613E-001 0.6368693614710018E-002 0.6828946069466680E-002
 25.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2712916561651330E-001 0.7349402853982391E-002 0.6791993732790730E-002
 26.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2742987148520437E-001 0.8330112093328764E-002 0.6755041480188094E-002
 27.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2773057735374344E-001 0.9310821332154029E-002 0.6718089054480529E-002
 28.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2803128322240074E-001 0.1029153057123827E-001 0.6681136808130823E-002
 29.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2833198909094215E-001 0.1127223981029594E-001 0.6644184491740522E-002
 30.00000000000000 0.1389451499340912E-004 0.0000000000000000E+000 -.9999999999999979 0.6131746549398187E-007 -.2863269495944913E-001 0.1225294904877406E-001 0.6607232212025705E-002
