     I  COEFFICIENT            ORDER EXPONENTS
     1  0.2300812369549347E-06   0   0 0  0 0  0 0
     2  0.1733526198421214E-04   1   1 0  0 0  0 0
     3  0.2813634756196772E-04   1   0 1  0 0  0 0
     4  -.7578534267934575E-07   1   0 0  1 0  0 0
     5  0.4518799335474132E-05   1   0 0  0 1  0 0
     6  -.9786516335493253E-06   1   0 0  0 0  1 0
     7  -.4562334006896644E-04   1   0 0  0 0  0 1
     8  0.1020435455327993E-01   2   2 0  0 0  0 0
     9  -.2131895851107682E-02   2   1 1  0 0  0 0
    10  0.1274021212672555E-01   2   0 2  0 0  0 0
    11  0.1295503749058236E-04   2   1 0  1 0  0 0
    12  0.1805017665304001E-04   2   0 1  1 0  0 0
    13  -.3448269669034798E-02   2   0 0  2 0  0 0
    14  -.4079458890467844E-03   2   1 0  0 1  0 0
    15  -.4637010655222804E-03   2   0 1  0 1  0 0
    16  0.2983592036198241E-05   2   0 0  1 1  0 0
    17  0.7369048444042988E-04   2   1 0  0 0  1 0
    18  0.1196745970847590E-03   2   0 1  0 0  1 0
    19  -.3225524441619859E-06   2   0 0  1 0  1 0
    20  0.1278535470660146E-01   2   1 0  0 0  0 1
    21  0.4718438413943642E-02   2   0 1  0 0  0 1
    22  0.8250495155875651E-05   2   0 0  1 0  0 1
    23  -.4763949912050643       2   0 0  0 2  0 0
    24  0.1922067410149631E-04   2   0 0  0 1  1 0
    25  -.2078669613390741E-05   2   0 0  0 0  2 0
    26  0.8997289034917288E-03   2   0 0  0 1  0 1
    27  -.1941425202036945E-03   2   0 0  0 0  1 1
    28  0.1415739374158843E-01   2   0 0  0 0  0 2
    29  -.7659134666528135       3   3 0  0 0  0 0
    30  -1.086831916923446       3   2 1  0 0  0 0
    31  -.7131520762597597       3   1 2  0 0  0 0
    32  -1.557497087364363       3   0 3  0 0  0 0
    33  0.2378825040526208E-02   3   2 0  1 0  0 0
    34  -.3653060489497738E-02   3   1 1  1 0  0 0
    35  0.1990457708831436E-02   3   0 2  1 0  0 0
    36  0.2595178022158400       3   1 0  2 0  0 0
    37  0.4217124018897027       3   0 1  2 0  0 0
    38  -.1137291488943298E-02   3   0 0  3 0  0 0
    39  -.1697453986224345       3   2 0  0 1  0 0
    40  0.1265287716532275       3   1 1  0 1  0 0
    41  -.1936641549258735       3   0 2  0 1  0 0
    42  -.6313976940021449E-03   3   1 0  1 1  0 0
    43  0.1517249101931242E-01   3   0 1  1 1  0 0
    44  0.6772406631241953E-01   3   0 0  2 1  0 0
    45  0.3785302340001721E-01   3   2 0  0 0  1 0
    46  -.2709572462583203E-01   3   1 1  0 0  1 0
    47  0.3955751535569947E-01   3   0 2  0 0  1 0
    48  0.1036790922785778E-03   3   1 0  1 0  1 0
    49  0.1556392224333151E-03   3   0 1  1 0  1 0
    50  -.1466733040017444E-01   3   0 0  2 0  1 0
    51   1.091775245362127       3   2 0  0 0  0 1
    52  -2.340714177912663       3   1 1  0 0  0 1
    53   1.876999189944246       3   0 2  0 0  0 1
    54  0.6180529752696660E-02   3   1 0  1 0  0 1
    55  0.4192054586905995E-02   3   0 1  1 0  0 1
    56  -.6746563311167380       3   0 0  2 0  0 1
    57   35.76431906236485       3   1 0  0 2  0 0
    58   58.26988495957794       3   0 1  0 2  0 0
    59  -.1572522677050394       3   0 0  1 2  0 0
    60  -.4630631814717705E-02   3   1 0  0 1  1 0
    61  -.6673216481769975E-02   3   0 1  0 1  1 0
    62  0.2556437994542510E-04   3   0 0  1 1  1 0
    63  0.4700582883828502E-03   3   1 0  0 0  2 0
    64  0.7635692917652750E-03   3   0 1  0 0  2 0
    65  -.2056661156083864E-05   3   0 0  1 0  2 0
    66  -.4012896117082383       3   1 0  0 1  0 1
    67  -.2968936504071293       3   0 1  0 1  0 1
    68  0.6294804553350309E-03   3   0 0  1 1  0 1
    69  0.8362008075904659E-01   3   1 0  0 0  1 1
    70  0.6754713846062144E-01   3   0 1  0 0  1 1
    71  -.9281343695249186E-04   3   0 0  1 0  1 1
    72   1.640950614856406       3   1 0  0 0  0 2
    73  -.1306873181577589       3   0 1  0 0  0 2
    74  0.6293322533960092E-02   3   0 0  1 0  0 2
    75   9.357353057198667       3   0 0  0 3  0 0
    76  -2.026711959926228       3   0 0  0 2  1 0
    77  0.1225803388507472E-03   3   0 0  0 1  2 0
    78  -.8549702744249581E-05   3   0 0  0 0  3 0
    79  -96.19963027109050       3   0 0  0 2  0 1
    80  0.1145139227026872E-01   3   0 0  0 1  1 1
    81  -.1237963310144533E-02   3   0 0  0 0  2 1
    82  -.1067224098778682       3   0 0  0 1  0 2
    83   1.818559957975302       3   0 0  0 0  1 2
    84   98.84401975797464       3   0 0  0 0  0 3
    ----------------------------------------------
