# lat_file                   = "/home/bell/GIT_PROJECTS/Nuclotron/BMAD/lattices/Nuclotron_16.bmad"
# quad_mask                  = ""
# Q_a0                       =   3.5000E-01
# Q_a1                       =   4.5000E-01
# dQ_a                       =   5.0000E-03
# a0_amp                     =   1.0000E+00
# Q_b0                       =   2.3000E-01
# Q_b1                       =   3.3000E-01
# dQ_b                       =   5.0000E-03
# b0_amp                     =   1.0000E+00
# pz0                        =  -1.0000E-02
# pz1                        =   1.0000E-02
# dpz                        =   5.0000E-03
# a_emit                     =   0.0000E+00
# b_emit                     =   0.0000E+00
# sig_pz                     =   0.0000E+00
# na_max                     =       20
# nb_max                     =       20
# nz_max                     =        4
# n_turn                     =     1000
# sigma_a                    =   4.4021E-04  # Used in calculation
# sigma_b                    =   6.5903E-07  # Used in calculation
# sigma_pz                   =   4.9420E-04  # Used in calculation
# emittance_a                =   1.6807E-07  # Used in calculation
# emittance_b                =   3.6962E-14  # Used in calculation
# radiation_damping_on       =    F
# radiation_fluctuations_on  =    F
# rf_on                      =    F
# use_phase_trombone         =    F
#-  ja    jb    jz       Q_a       Q_b        pz  data_turns    Amp_a_rms    Amp_b_rms    Amp_z_rms    Amp_a_max    Amp_b_max    Amp_z_max
     0     0     0   0.35000   0.23000  -0.01000           0  -1.0000E+00  -1.0000E+00  -1.0000E+00  -1.0000E+00  -1.0000E+00  -1.0000E+00
     1     0     0   0.35500   0.23000  -0.01000        1000   0.0000E+00   0.0000E+00   0.0000E+00          NaN          NaN   0.0000E+00
     2     0     0   0.36000   0.23000  -0.01000           3   7.8266E+06   1.4704E+05   0.0000E+00   1.6615E+07   3.1191E+05   0.0000E+00
     3     0     0   0.36500   0.23000  -0.01000           3   2.3273E+05   1.3169E+06   0.0000E+00   4.9534E+05   2.7937E+06   0.0000E+00
     4     0     0   0.37000   0.23000  -0.01000        1000   7.6584E-02   3.1548E-02   0.0000E+00   1.0000E+00   9.9996E-01   0.0000E+00
     5     0     0   0.37500   0.23000  -0.01000        1000   5.2273E-02   3.1556E-02   0.0000E+00   1.0000E+00   9.9998E-01   0.0000E+00
     6     0     0   0.38000   0.23000  -0.01000        1000   4.4628E-02   3.1559E-02   0.0000E+00   1.0000E+00   1.0000E+00   0.0000E+00
     7     0     0   0.38500   0.23000  -0.01000        1000   4.0896E-02   3.1563E-02   0.0000E+00   1.0000E+00   9.9998E-01   0.0000E+00
     8     0     0   0.39000   0.23000  -0.01000        1000   3.8701E-02   3.1565E-02   0.0000E+00   1.0000E+00   9.9999E-01   0.0000E+00
     9     0     0   0.39500   0.23000  -0.01000        1000   3.7268E-02   3.1568E-02   0.0000E+00   1.0000E+00   9.9999E-01   0.0000E+00
